datacenter_id;datacenter_name;datacenter_storage_energy;storage_id;system;storage_capacity;capacity_used;active_duration;idle_intervals;duration;total_energy_active;total_energy_idle;average_rotation_latency;average_seek_Time;max_internal_data_transfer_rate;is_active;idle_power;active_power;files;
3;Datacenter_1;113716.3500847208;8;storage;6000000.0;186368.0;896.7344362532269;1.0000010465121425:;961.6920478889255;10106.197096573871;6.900007220933784;0.00416;0.0085;216.0;false;6.9;11.27;817767,3072,14.23281339347121:2-840315,12288,56.89742003540089:1-75952,2048,9.486353343334605:304759,28160,130.3972415645331:1-55782,3072,14.227768621688888:1-55620,3072,14.235015877836972:269748,1024,4.750391355350487:304932,3584,16.603662279839956:55704,3072,14.23489023005398:27-240840,3072,14.240781845403848:878247,1024,4.750487054575823:5-973347,3072,14.234988876379369:1002247,1024,4.745961973122419:39-240840,3072,14.237461752882053:1-80965,2048,9.495501708058978:1-270742,1024,4.758680599583924:270738,1024,4.747862799594008:2-591393,3072,14.242762518893343:62912,9216,42.673789925721245:1-206076,3072,14.230780387532656:211209,3072,14.234624479227614:3-838506,512,2.39886339611178:1-878237,1024,4.752147569940059:878231,1024,4.750211235695801:4-428733,9216,42.675943833196975:3-146350,512,2.400005193391898:303946,1536,7.125449542404071:62832,2560,11.862904896821961:817797,3072,14.230603847496488:5-361644,3072,14.233733932046205:1-55824,3072,14.23189560391784:1-591411,3072,14.23029480361861:59487,2560,11.856727789086223:303922,3584,16.6125225516572:6-146150,2560,11.865230276799595:304021,3584,16.59873519321235:55602,3072,14.241590716586847:18062,512,2.377379973428489:317651,8192,37.95309328152252:1-206064,3072,14.233311780406199:304289,3584,16.600522619476752:304042,3584,16.59873108955539:55896,3072,14.247962102587225:19958,512,2.3824261313308277:206070,3072,14.2318976376262:1-55878,3072,14.230434558591188:55764,3072,14.24614426465069:41-240840,3072,14.226576727489942:1-591399,3072,14.232431692706772:59497,2560,11.858718567444056:450550,1024,4.755088120727776:1-269736,1024,4.759876483110722:303581,3584,16.598132071940864:1-55746,3072,14.231153131698434:;
3;Datacenter_1;113716.3500847208;9;storage;6000000.0;187904.0;929.9576635255363;1.0000011246077447:;961.6920478889255;10480.622867932796;6.900007759793439;0.00416;0.0085;216.0;false;6.9;11.27;253140,2048,9.486201011250065:591417,3072,14.23590201174027:1-55698,3072,14.22800659589084:3-760114,512,2.3873223491672095:205496,1024,4.748103280175147:108637,4096,18.99072286116707:878233,1024,4.748531159647251:270740,1024,4.7529431515005:303713,3584,16.603382073380246:2-361644,3072,14.233550928574823:234342,2048,9.49262103333493:305064,3584,16.615900298410406:253152,2048,9.493029319826336:304890,3584,16.596260189551302:18055,512,2.3737524633907494:361644,3072,14.245312435783621:1-7000,2048,9.490365643308019:59492,2560,11.859003101175553:140946,3072,14.249714031370635:2-367002,9216,42.67421495587456:1-253148,2048,9.490805956469636:205487,4608,21.34436439484162:55818,3072,14.24965791626672:55662,3072,14.226224728440258:303630,3584,16.601124293424466:304834,3584,16.619762369995026:269734,1024,4.7496621438721:55938,3072,14.23386888854436:305023,1536,7.121601417905202:3-146150,512,2.3777176673404536:304205,3584,16.620790875151613:1-55752,3072,14.224641826781268:2-1002247,1024,4.7444202416804995:304392,3584,16.598229395361763:1-55866,3072,14.236071344924747:4-32082,2560,11.874093053046627:2-1002249,1024,4.747781409768325:4-591387,3072,14.244740351954228:304184,3584,16.604511320319645:2-840815,12288,56.89667828198076:304605,1536,7.117896668309246:4-840815,12288,56.915887291831794:7-367002,512,2.376356767484949:4-840315,28160,130.3798508781197:303856,3584,16.60237700864933:303891,3584,16.606855780692978:591405,3072,14.230107864904419:1-253152,2048,9.503266438404598:303679,3584,16.600383901961177:1-55788,3072,14.234687394258799:1-361644,3072,14.253829140499496:4-31682,2560,11.861587891443916:7-146150,512,2.380590648250044:7-240840,3072,14.22892061083385:;
3;Datacenter_1;113716.3500847208;10;storage;5000000.0;141824.0;674.6699080183539;1.00000115092862:;961.6920478889255;7623.769960607398;6.200007135757444;0.00417;0.009;215.0;false;6.2;11.3;211203,3072,14.312977229559301:2-1002251,1024,4.7644109244978505:303786,3584,16.682023744533982:572516,2560,11.91770639727497:303970,3584,16.68740458288031:205517,1024,4.768718220150738:108629,4096,19.075836509609907:32-240840,3072,14.295042423008704:269744,1024,4.782381747826552:285602,512,2.3915180809317595:304904,3584,16.686606881892946:304275,3584,16.690811128643194:2-878233,1024,4.775536230941874:303616,3584,16.673133326663045:303665,3584,16.679156846335246:140994,3072,14.310240507335434:55788,3072,14.296851366175098:1-55830,3072,14.291157546629979:304731,3584,16.698461163257374:55800,3072,14.296064741183626:55956,3072,14.296802302596896:90542,2048,9.536128616106518:327183,6144,28.602864360544775:5-591405,3072,14.297736466703345:304198,3584,16.682207799565692:1002265,1024,4.777046253603233:1-838506,512,2.405986681049526:4-31882,2560,11.914366863216783:2-878245,1024,4.777515529645451:2-973347,3072,14.298242367470433:1-258924,512,2.3952093694119254:55962,3072,14.310295150749146:2-878247,1024,4.764091084907873:206112,3072,14.301122398438562:1002251,1024,4.771695040440141:31882,2560,11.93381830064516:3-591387,3072,14.299568564731997:1-55602,3072,14.290495163121811:1-612639,4096,19.056584466821405:1-269748,1024,4.786267111295259:304358,1536,7.159490812435409:304142,3584,16.682213373409738:55932,3072,14.298128393886598:141000,3072,14.293700116735945:55944,3072,14.296210613297966:303949,3584,16.6752627615887:1-55704,3072,14.298739727232558:1-450542,1024,4.7859293584146565:1-206112,3072,14.300450721102633:62965,3072,14.2957632105197:2-878237,1024,4.786644397682512:1-817809,3072,14.29334131009494:55860,3072,14.304336926739788:817785,3072,14.300505582598973:;
3;Datacenter_1;113716.3500847208;11;storage;5000000.0;171520.0;817.5505719530302;1.0000013797128078:;961.6920478889255;9238.321463069244;6.2000085542194086;0.00417;0.009;215.0;false;6.2;11.3;303835,3584,16.701026304134466:1-55800,3072,14.301117209740765:304490,3584,16.67591069486048:1-878231,1024,4.767974156359088:1-591417,3072,14.302109302781096:5-840315,512,2.398620646004613:304553,3584,16.67238414236565:258923,512,2.39787158143707:305043,3584,16.680260863112597:287047,512,2.389169414072449:304371,3584,16.69027766436842:55752,3072,14.295711961161343:840815,12288,57.161205796998544:62907,2560,11.928632045855851:304378,3584,16.685850643640375:725323,512,2.39066118678573:37-240840,3072,14.295843172770475:835506,9728,45.26760630477027:817815,3072,14.291063523640126:1-572511,2560,11.92695784017136:80969,2048,9.539467760914652:2-1002259,1024,4.774577429588873:3-31682,512,2.3924853122026324:1-1002247,1024,4.780960322061941:1002257,1024,4.768672632359007:1-817779,3072,14.300108892821587:149731,512,2.4031849052198573:36-240840,3072,14.301523125300694:1-7004,2048,9.53585860814385:304997,13312,61.928177193458055:140982,3072,14.310263870156444:1-80969,2048,9.536726678731712:5-240840,3072,14.307772915385607:140964,3072,14.297499028025168:31-240840,3072,14.303650498627887:205474,6656,30.96534667698061:4-361644,3072,14.305711473065791:304455,3584,16.6875283981996:2-59497,2560,11.917827086838372:304666,3584,16.683467584589263:25887,512,2.387839741437668:5-753921,3072,14.30944151554031:1002259,1024,4.770180149121988:303602,3584,16.68622122361356:303772,3584,16.681273852808225:1-591405,3072,14.301511136824459:1-55614,3072,14.295069382957093:1-234342,2048,9.550821666015093:305036,3584,16.67740472226331:4-835506,9728,45.25974397932901:7004,2048,9.548028779995635:1002261,1024,4.76797886277442:303651,3584,16.68968326387147:1-55764,3072,14.298615137279459:;
3;Datacenter_1;113716.3500847208;12;storage;5000000.0;177664.0;841.3293981500601;1.0000014843560912:;961.6920478889255;9507.022199095676;6.200009203007765;0.00417;0.009;215.0;false;6.2;11.3;38-240840,3072,14.30676460535545:572511,2560,11.923661203454222:2-361650,3072,14.293610455780117:1-146550,512,2.39947759620427:304608,3584,16.676163625286435:1-878249,1024,4.781244585150824:62971,3072,14.295944364172607:450548,1024,4.7781792313625315:303807,3584,16.678174197120086:7-31682,512,2.396335482520978:572098,2048,9.552364934238259:2-591387,3072,14.298417614365865:304434,3584,16.673405450382877:3-591405,3072,14.318887250770965:4-367002,9216,42.870484971913534:55872,3072,14.291055229494736:5-428733,512,2.4079063032201367:304738,3584,16.680870324785825:304974,3584,16.680126283037254:837815,13312,61.919788618085484:304413,3584,16.697239754491147:16-240840,3072,14.298221550313267:1-55860,3072,14.306565354365636:1-269740,1024,4.769605724174399:270752,1024,4.790257206669617:347649,512,2.3839763588466614:817821,3072,14.29633318839339:1-55740,3072,14.295105984957933:840315,12288,57.18246903001573:2-234342,2048,9.530419617656293:304163,3584,16.676367947294704:304855,3584,16.68083000909781:7-428733,512,2.3907710519675893:303574,3584,16.69480362696038:1-16601,512,2.389164230990569:7-753921,3072,14.31351469647036:1-55776,3072,14.295162354188486:2-878243,1024,4.771401528984428:304469,3584,16.697674304865803:55728,3072,14.289275640110734:1-760113,512,2.38445878531569:55770,3072,14.300757003677074:303842,3584,16.700149415192286:2-146350,2560,11.912162798435132:304876,3584,16.684890419089555:31682,2560,11.912321577099744:62942,11776,54.78295067553997:304247,3584,16.69953171865325:303977,12288,57.157602563113464:1-1002261,1024,4.788829383878286:610735,512,2.3974249750068033:2-55896,3072,14.297435033181134:1-269734,1024,4.765242712561363:3-591399,3072,14.321803752721367:;
3;Datacenter_1;113716.3500847208;13;storage;5000000.0;133632.0;648.4609583398627;1.0000016171521608:;961.6920478889255;7327.608829240451;6.2000100263433975;0.00417;0.009;215.0;false;6.2;11.3;3-840815,512,2.3980497577999302:288959,512,2.3956737124979113:146150,2560,11.91816772390338:9-240840,3072,14.294298303576126:55902,3072,14.303855583304848:1-450554,1024,4.768641634850024:1-347649,512,2.3997416051467098:2-16601,512,2.396506031678028:841315,12288,57.15813833702788:304673,1536,7.164920147527081:62901,3072,14.302632406250595:2-31882,2560,11.913396566207561:304001,3584,16.692184939551996:270746,1024,4.771924199386672:75956,2048,9.54851106070966:1-55872,3072,14.29529499844194:2-285602,512,2.387133242977106:304233,3584,16.680251321823228:28-240840,3072,14.306099765371101:303644,3584,16.68150122296681:303936,3584,16.69629037109607:4203,4096,19.06130580506155:5-591387,3072,14.30027480861561:303779,3584,16.67887408769401:304848,3584,16.6767462998407:6-240840,3072,14.299157345583504:13-240840,3072,14.312102256680937:2-572098,2048,9.531553461403474:29-240840,3072,14.31926533038181:304841,3584,16.685033709805445:270744,1024,4.770662046724768:1-55836,3072,14.316428513735561:304049,3584,16.683536831721465:33-240840,3072,14.29465569221695:59507,2560,11.914628229173061:55590,3072,14.296560245846214:3-841315,512,2.4023867696788996:304728,1536,7.151516838862218:304254,3584,16.699418679926616:450542,1024,4.771049915909237:572531,2560,11.916103625991328:725319,512,2.4139983600199155:1-31882,512,2.394425622082493:5-840815,512,2.3864150839025355:269746,1024,4.769813501907669:2-1002255,1024,4.78255721829918:55836,3072,14.297610176588474:3-146550,512,2.4118917377611346:304745,3584,16.675484811700347:304911,3584,16.678532240069153:304011,1536,7.150323167123065:303929,3584,16.686138071010184:55746,3072,14.29871924856772:1-878235,1024,4.792808850701711:;
3;Datacenter_1;113716.3500847208;14;storage;5000000.0;176128.0;843.7909806834907;1.0000017063661977:;961.6920478889255;9534.838081723448;6.200010579470426;0.00417;0.009;215.0;false;6.2;11.3;2-75952,2048,9.53449008825852:1-18046,512,2.3890793128233616:304219,3584,16.68556650381922:303898,12288,57.16221228668508:838506,6656,30.98825608188074:2-572511,2560,11.91544837015076:206094,3072,14.291698283749504:304268,3584,16.684216518519108:1-55662,3072,14.30429627918253:19-240840,3072,14.307142407115242:55866,3072,14.315086147886978:1-973347,3072,14.303458910580341:5-835506,512,2.387366011670615:206100,3072,14.29700015619426:1-837815,512,2.4134350390064583:304862,3584,16.680699662672705:21-240840,3072,14.299988923451252:1-149733,3072,14.296966107631937:1-572526,2560,11.908825623121597:303943,1536,7.156956587858981:304718,3584,16.691389923628382:1-270740,1024,4.771560257523672:55656,3072,14.302684793923264:253144,2048,9.535531292396426:1-206094,3072,14.304807380533523:1-55596,3072,14.308269760569964:2-1002245,1024,4.769956606074173:2-878239,1024,4.782818410545752:5-591399,3072,14.299921973958606:2-1002257,1024,4.789399373798581:2-59502,2560,11.912097699890852:304831,1536,7.156521110592044:303637,3584,16.674752992293477:2-1002263,1024,4.783874873218894:303588,3584,16.68288845294154:303730,3584,16.671371330933706:973347,3072,14.318028360942623:2-146550,2560,11.913375689578466:1-55818,3072,14.297061598963726:140976,3072,14.306026586159748:18023,512,2.389155888489157:304420,3584,16.68508422727082:1-878241,1024,4.773546624922153:2-841315,28160,131.00642180848354:1-835506,512,2.390556579594655:303814,3584,16.67866434007393:304441,3584,16.6801027136144:304177,3584,16.675890545276985:304518,3584,16.69535604663095:1-55854,3072,14.297160803621104:304406,3584,16.67395243103333:1-206070,3072,14.304740430846289:304170,3584,16.681408933705487:1-840815,512,2.3841281345341176:;
4;Datacenter_2;0.0;0;storage;900000.0;3072.0;0.0;;961.6920478889255;0.0;0.0;0.003;0.004;198.0;false;3.0;5.8;55596,3072,15.518349208042562:;
4;Datacenter_2;0.0;1;storage;900000.0;0.0;0.0;;961.6920478889255;0.0;0.0;0.003;0.004;198.0;false;3.0;5.8;;
4;Datacenter_2;0.0;2;storage;900000.0;0.0;0.0;;961.6920478889255;0.0;0.0;0.003;0.004;198.0;false;3.0;5.8;;
4;Datacenter_2;0.0;3;storage;900000.0;0.0;0.0;;961.6920478889255;0.0;0.0;0.003;0.004;198.0;false;3.0;5.8;;
4;Datacenter_2;0.0;4;storage;900000.0;0.0;0.0;;961.6920478889255;0.0;0.0;0.003;0.004;198.0;false;3.0;5.8;;
4;Datacenter_2;0.0;5;storage;6000000.0;0.0;0.0;;961.6920478889255;0.0;0.0;0.00416;0.0085;216.0;false;6.9;11.27;;
4;Datacenter_2;0.0;6;storage;6000000.0;0.0;0.0;;961.6920478889255;0.0;0.0;0.00416;0.0085;216.0;false;6.9;11.27;;
4;Datacenter_2;0.0;7;storage;6000000.0;0.0;0.0;;961.6920478889255;0.0;0.0;0.00416;0.0085;216.0;false;6.9;11.27;;
4;Datacenter_2;0.0;8;storage;6000000.0;0.0;0.0;;961.6920478889255;0.0;0.0;0.00416;0.0085;216.0;false;6.9;11.27;;
4;Datacenter_2;0.0;9;storage;6000000.0;0.0;0.0;;961.6920478889255;0.0;0.0;0.00416;0.0085;216.0;false;6.9;11.27;;
4;Datacenter_2;0.0;10;storage;5000000.0;0.0;0.0;;961.6920478889255;0.0;0.0;0.00417;0.009;215.0;false;6.2;11.3;;
4;Datacenter_2;0.0;11;storage;5000000.0;0.0;0.0;;961.6920478889255;0.0;0.0;0.00417;0.009;215.0;false;6.2;11.3;;
4;Datacenter_2;0.0;12;storage;5000000.0;0.0;0.0;;961.6920478889255;0.0;0.0;0.00417;0.009;215.0;false;6.2;11.3;;
4;Datacenter_2;0.0;13;storage;5000000.0;0.0;0.0;;961.6920478889255;0.0;0.0;0.00417;0.009;215.0;false;6.2;11.3;;
4;Datacenter_2;0.0;14;storage;5000000.0;0.0;0.0;;961.6920478889255;0.0;0.0;0.00417;0.009;215.0;false;6.2;11.3;;
5;Datacenter_3;0.0;0;storage;900000.0;3072.0;0.0;;961.6920478889255;0.0;0.0;0.003;0.004;198.0;false;3.0;5.8;55596,3072,15.519686558035014:;
5;Datacenter_3;0.0;1;storage;900000.0;0.0;0.0;;961.6920478889255;0.0;0.0;0.003;0.004;198.0;false;3.0;5.8;;
5;Datacenter_3;0.0;2;storage;900000.0;0.0;0.0;;961.6920478889255;0.0;0.0;0.003;0.004;198.0;false;3.0;5.8;;
5;Datacenter_3;0.0;3;storage;900000.0;0.0;0.0;;961.6920478889255;0.0;0.0;0.003;0.004;198.0;false;3.0;5.8;;
5;Datacenter_3;0.0;4;storage;900000.0;0.0;0.0;;961.6920478889255;0.0;0.0;0.003;0.004;198.0;false;3.0;5.8;;
5;Datacenter_3;0.0;5;storage;6000000.0;0.0;0.0;;961.6920478889255;0.0;0.0;0.00416;0.0085;216.0;false;6.9;11.27;;
5;Datacenter_3;0.0;6;storage;6000000.0;0.0;0.0;;961.6920478889255;0.0;0.0;0.00416;0.0085;216.0;false;6.9;11.27;;
5;Datacenter_3;0.0;7;storage;6000000.0;0.0;0.0;;961.6920478889255;0.0;0.0;0.00416;0.0085;216.0;false;6.9;11.27;;
5;Datacenter_3;0.0;8;storage;6000000.0;0.0;0.0;;961.6920478889255;0.0;0.0;0.00416;0.0085;216.0;false;6.9;11.27;;
5;Datacenter_3;0.0;9;storage;6000000.0;0.0;0.0;;961.6920478889255;0.0;0.0;0.00416;0.0085;216.0;false;6.9;11.27;;
5;Datacenter_3;0.0;10;storage;5000000.0;0.0;0.0;;961.6920478889255;0.0;0.0;0.00417;0.009;215.0;false;6.2;11.3;;
5;Datacenter_3;0.0;11;storage;5000000.0;0.0;0.0;;961.6920478889255;0.0;0.0;0.00417;0.009;215.0;false;6.2;11.3;;
5;Datacenter_3;0.0;12;storage;5000000.0;0.0;0.0;;961.6920478889255;0.0;0.0;0.00417;0.009;215.0;false;6.2;11.3;;
5;Datacenter_3;0.0;13;storage;5000000.0;0.0;0.0;;961.6920478889255;0.0;0.0;0.00417;0.009;215.0;false;6.2;11.3;;
5;Datacenter_3;0.0;14;storage;5000000.0;0.0;0.0;;961.6920478889255;0.0;0.0;0.00417;0.009;215.0;false;6.2;11.3;;
6;Datacenter_4;0.0;0;storage;900000.0;3072.0;0.0;;961.6920478889255;0.0;0.0;0.003;0.004;198.0;false;3.0;5.8;55596,3072,15.518038159716127:;
6;Datacenter_4;0.0;1;storage;900000.0;0.0;0.0;;961.6920478889255;0.0;0.0;0.003;0.004;198.0;false;3.0;5.8;;
6;Datacenter_4;0.0;2;storage;900000.0;0.0;0.0;;961.6920478889255;0.0;0.0;0.003;0.004;198.0;false;3.0;5.8;;
6;Datacenter_4;0.0;3;storage;900000.0;0.0;0.0;;961.6920478889255;0.0;0.0;0.003;0.004;198.0;false;3.0;5.8;;
6;Datacenter_4;0.0;4;storage;900000.0;0.0;0.0;;961.6920478889255;0.0;0.0;0.003;0.004;198.0;false;3.0;5.8;;
6;Datacenter_4;0.0;5;storage;6000000.0;0.0;0.0;;961.6920478889255;0.0;0.0;0.00416;0.0085;216.0;false;6.9;11.27;;
6;Datacenter_4;0.0;6;storage;6000000.0;0.0;0.0;;961.6920478889255;0.0;0.0;0.00416;0.0085;216.0;false;6.9;11.27;;
6;Datacenter_4;0.0;7;storage;6000000.0;0.0;0.0;;961.6920478889255;0.0;0.0;0.00416;0.0085;216.0;false;6.9;11.27;;
6;Datacenter_4;0.0;8;storage;6000000.0;0.0;0.0;;961.6920478889255;0.0;0.0;0.00416;0.0085;216.0;false;6.9;11.27;;
6;Datacenter_4;0.0;9;storage;6000000.0;0.0;0.0;;961.6920478889255;0.0;0.0;0.00416;0.0085;216.0;false;6.9;11.27;;
6;Datacenter_4;0.0;10;storage;5000000.0;0.0;0.0;;961.6920478889255;0.0;0.0;0.00417;0.009;215.0;false;6.2;11.3;;
6;Datacenter_4;0.0;11;storage;5000000.0;0.0;0.0;;961.6920478889255;0.0;0.0;0.00417;0.009;215.0;false;6.2;11.3;;
6;Datacenter_4;0.0;12;storage;5000000.0;0.0;0.0;;961.6920478889255;0.0;0.0;0.00417;0.009;215.0;false;6.2;11.3;;
6;Datacenter_4;0.0;13;storage;5000000.0;0.0;0.0;;961.6920478889255;0.0;0.0;0.00417;0.009;215.0;false;6.2;11.3;;
6;Datacenter_4;0.0;14;storage;5000000.0;0.0;0.0;;961.6920478889255;0.0;0.0;0.00417;0.009;215.0;false;6.2;11.3;;
